filename,categories,res#,resolutions
2022-01-13 City Commission - Public Agenda-2767.pdf,CA - CONSENT AGENDA,CA.11,"A RESOLUTION OF THE MIAMI CITY COMMISSION ALLOCATING FUNDS IN AN AMOUNT NOT TO EXCEED $139,413.19 FOR A ONE - YEAR PERIOD TO THE MIAMI -DADE COUNTY ASSOCIATION OF CHIEFS OF POLICE, COUNTY COU RT STANDBY PROGRAM FROM THE DEPARTMENT OF POLICE'S GENERAL OPERATING BUDGET, ACCOUNT NO. 00001.191501.534000.0000.00000. City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 9 Printed on 1/5/2022  CA.12 11266 Department of Planning  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,CA - CONSENT AGENDA,CA.11,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENTS, PURSUANT TO CHAPTER 62, A RTICLE XVI OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (“CITY CODE”), TITLED “ART IN PUBLIC PLACES”, APPROVING THE SELECTION OF THE TOP SHORTLISTED ARTISTS IN ACCORDANCE WITH SECTION 62 -658 OF THE CITY CODE TO CREATE DESIGN PROPOSALS AS PART OF A  CALL TO ARTISTS FOR THE INTEGRATION OF PUBLIC ART ON A PARCEL ZONED ""CS"", CIVIC SPACE TRANSECT ZONE, LOCATED AT APPROXIMATELY 5665 SOUTHWEST 3 STREET, MIAMI, FLORIDA, ALSO KNOWN AS THE CITY OF MIAMI’S (“CITY”) BAY OF PIGS MEMORIAL PARK (“PROPERTY”); FURTH ER APPROVING THE FINAL SELECTION OF A PUBLIC ART INSTALLATION FOR THE PROPERTY; AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, INCLUDING BUT NOT LIMITED TO CONTRACTS ASSOCIATED WITH THE COMMISSIONING AND INSTALLATION  OF THE ART, ALL IN FORM ACCEPTABLE TO THE CITY ATTORNEY; MAKING FINDINGS AND REQUIREMENTS; RATIFYING, APPROVING, AND CONFIRMING ALL ACTIONS RELATED TO THE COMMISSIONING, INSTALLATION, AND FUNDING OF PUBLIC ART WITHIN THE CITY BY THE AIPPB, THE CITY’S PLAN NING DEPARTMENT, AND OTHER CERTAIN CITY OFFICIAL AND DEPARTMENTS FROM JANUARY 12, 2017, THE DATE THE CITY’S PUBLIC ART PROGRAM WAS ENACTED VIA ORDINANCE NOS. 13656 AND 13657, THROUGH THE DATE THIS RESOLUTION IS ENACTED. City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 10 Printed on 1/5/2022  CA.13 11159 Office of Capital Improvements  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,CA - CONSENT AGENDA,CA.11,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), AUTHORIZING THE CITY MANAGER TO ACCEPT, ALLOCATE, BUDGET, AND APPROPRIATE GRANT FUNDS FROM THE FLORIDA DIVISION OF EMERGENCY MANAGEMENT (“FDEM”) IN AN AMOUNT NOT TO EXCEED THREE HUNDRED EIGHTY -THREE THOUSAND FOUR HUNDRED SEVENTY -SIX DOLLARS AND EIGHTY - TWO CENTS ($383,476.82) (“GRANT FUNDS”) FOR THE BRICKELL BAY DRIVE LINEAR PARK AND SEAWALL FLOOD CONTROL PROJECT ASSOCITATED WITH CITY OF MIAMI OFFICE OF CAPITAL IMPROVEMENTS' PROJECT NO. 40 -B193802; FURTHER AUTHORIZING THE CITY MANAGER TO EXECUTE THE ATTACHED HAZARD MITIGATION GRANT PROGRAM FEDERALLY -FUNDED SUBAWARD AND GRANT AGREEMENT (“AGREEMENT”), IN SUBSTANTIALLY THE ATTACHED FORM, WITH FDEM TO IMPLEMENT THE ACCEPTANCE AND ADMINISTRATION OF THE GRANT FUNDS; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL OTHER NECESSARY DOCUMENTS, INCLUDING BUT NOT LIMITED TO, AMENDMENTS, EXTENSIONS, RENEWALS, AND MODIFICATIONS, ALL IN FORMS ACCEPTABLE TO THE CITY A TTORNEY, FOR THE ACCEPTANCE, IMPLEMENTATION OF, AND COMPLIANCE WITH THE AGREEMENT FOR THE GRANT FUNDS. CA.14 11227 Office of the City Attorney  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,CA - CONSENT AGENDA,CA.14,"A RESOLUTION OF THE MIAMI CITY COMMISSION AUTHORIZING THE DIRECTOR OF FINANCE TO PAY ANDRE BERNARD LEWIS, WITHOUT ADMISSION OF LIABILITY, THE TOTAL SUM OF SIXTY THOUSAND DOLLARS ($60,000.00) IN FULL AND COMPLETE SETTLEMENT OF ANY AND ALL CLAIMS AND DEMANDS AGAINST THE CITY OF MIAMI, LESLIER DIAZ, AND LEONEL SANCHEZ IN THE CASE OF ANDRE BERNARD LEWIS VS.  CITY OF MIAMI, LESLIER DIAZ, AND LEONEL SANCHEZ PENDING IN THE CIRCUIT COURT OF THE ELEVENTH JUDICIAL CIRCUIT IN AND FOR MIAMI -DADE COUNTY, FLORIDA, CASE NO. 19 -031547 CA 02, UPON THE EXECUTION OF A GENERAL RELEASE OF ALL CLAIMS AND DEMANDS AND A DISMISSA L OF THE DEFENDANTS WITH PREJUDICE; ALLOCATING FUNDS FROM ACCOUNT NO. 50001.301001.545010.0000.00000. City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 11 Printed on 1/5/2022  CA.15 11308 Department of Finance  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,CA - CONSENT AGENDA,CA.14,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENTS, AUTHORIZING THE CITY OF MIAMI (“CITY”) TO ENTER INTO A MUNICIPAL PAYMENT PLAN AGREEMENT (“MPPA”) WITH ORACLE CREDIT CORPORATION (“OCC”) TO PROVIDE FOR THE PAYMENT OF THE SYSTEM PRICE SPECIFIED IN THE PAYMENT SCHEDULE DESCRIBED IN EXHIBIT ""B"", ATTACHED AND INCORPORATED, IN A NOT -TO-EXCEED TOTAL AGGREG ATE AMOUNT OF EIGHTEEN MILLION EIGHT HUNDRED FIVE THOUSAND SEVEN HUNDRED SIXTY -ONE DOLLARS ($18,805,761.00) FOR THE ACQUISITION AND IMPLEMENTATION OF ORACLE CLOUD APPLICATIONS MODULES AND PROCESSES PURSUANT TO THE PROPOSAL AGREEMENT FROM MYTHICS, INC., A P RIME CONTRACTOR OF ORACLE, DATED NOVEMBER 8, 2021, ATTACHED AND INCORPORATED AS EXHIBIT ""A;"" AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE THE MPPA WITH OCC, IN A FORM ACCEPTABLE TO THE CITY ATTORNEY, AND ANY AND ALL AMENDMENTS AND DOCUMENTS REQUIR ED BY SAID AGREEMENT, PROVIDED THAT THE TERMS ARE CONSISTENT AND IN A FORM ACCEPTABLE TO THE CITY ATTORNEY; FURTHER AUTHORIZING THE CITY MANAGER TO TAKE ANY AND ALL ACTIONS NECESSARY TO EFFECTUATE SAID PURCHASE ACQUISITIONS, SUBJECT TO THE AVAILABILITY OF FUNDS AND BUDGETARY APPROVAL AT THE TIME OF NEED, AND TO COMPLY WITH ALL APPLICABLE LAWS, RULES, REGULATIONS, AND AUTHORIZATIONS, INCLUDING BUT NOT LIMITED TO, FEDERAL LAWS, STATE LAWS, THE CHARTER OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, AND THE CODE OF  THE CITY OF MIAMI, FLORIDA, AS AMENDED. END OF CONSENT AGENDA  City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 12 Printed on 1/5/2022 PH - PUBLIC HEARINGS PH.1 10914 Department of Housing and Community Development  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), PURSUANT TO SECTION 18 -72 OF THE C ODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, ALLOCATING FUNDS IN THE AMOUNT OF $131,473.88 TO THE AGENCIES SPECIFIED IN EXHIBIT “A”, ATTACHED AND INCORPORATED, FOR PUBLIC SERVICE ACTIVITIES FOR PROGRAM YEAR 2021 -2022 FROM THE SOCIAL SERVICE GAP PROGRAM F UNDS, ACCOUNT NO. 14010.910101.882000; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE. History: 11/18/21  City Commission  DEFERRED   Next: 01/13/ 22 RESULT:  DEFERRED [UNANIMOUS]  Next: 1/13/2022 9:00 AM MOVER:  Joe Carollo, Vice Chair, District Three SECONDER:  Alex Diaz de la Portilla, Commissioner, District One AYES:  Russell, Diaz de la Portilla, Carollo, Reyes, King PH.2 10930 Department of Housin g and Community Development  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.2,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), ALLOCATING AN AMOUNT NOT TO EXCEED $1,018,719.18 IN AMERICAN RESCUE PLAN FUNDS TO THE AGENCIES/DEPARTMENTS SPECIFIED IN EXHIBIT “A,” ATTACHED AND INCORPOR ATED, FOR ELDERLY MEALS AND CHILD CARE ASSISTANCE, SUBJECT TO ALL FEDERAL, STATE, AND LOCAL LAWS THAT REGULATE THE USE OF SUCH FUNDS; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, INCLUDING AMENDMENTS, EXTEN SIONS, AND MODIFICATIONS, SUBJECT TO ALL FEDERAL, STATE, AND LOCAL LAWS THAT REGULATE THE USE OF SUCH FUNDS, AND ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE. History: 11/18/21  City Commission  DEFERRED   Next: 01/13/22 RESULT:  DEFERRED [ UNANIMOUS]  Next: 1/13/2022 9:00 AM MOVER:  Joe Carollo, Vice Chair, District Three SECONDER:  Alex Diaz de la Portilla, Commissioner, District One AYES:  Russell, Diaz de la Portilla, Carollo, Reyes, King City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 13 Printed on 1/5/2022  PH.3 11245 Department of Real Estate and Asset Manag ement  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.2,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), PURSUANT TO SECTION 29 -B(C) OF THE CHARTER OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE A GRANT OF EASEMENT (“EASEMENT”), IN  A FORM ACCEPTABLE TO THE CITY ATTORNEY, TO MIAMI -DADE WATER AND SEWER DEPARTMENT, A POLITICAL SUBDIVISION OF THE STATE OF FLORIDA (“WASD”), FOR A PERPETUAL, NON -EXCLUSIVE EASEMENT WITH A TOTAL SIZE OF APPROXIMATELY TWO THOUSAND FOUR HUNDRED FIFTY -FOUR (2, 454) SQUARE FEET LOCATED AT THE CITY OF MIAMI (“CITY”) OWNED PROPERTIES IDENTIFIED AS FOLIO NUMBER 01 -4122 -002-0040 AND FOLIO NUMBER 01 -4122 -002-0015, AS MORE PARTICULARLY DESCRIBED IN EXHIBIT “A”, FOR WASD TO CONSTRUCT, RECONSTRUCT, LAY, INSTALL, OPERATE,  MAINTAIN, RELOCATE, REPAIR, REPLACE, IMPROVE, REMOVE, AND INSPECT WATER TRANSMISSION AND DISTRIBUTION FACILITIES AND ALL APPURTENANCES THERETO, INCLUDING BUT NOT LIMITED TO, FIRE HYDRANTS, SEWAGE TRANSMISSION AND COLLECTION FACILITIES, AND ALL APPURTENANT  EQUIPMENT, WHICH RIGHT, PRIVILEGE, AND EASEMENT SHALL INCLUDE THE RIGHT TO REMOVE OR DEMOLISH, AS MAY BE NECESSARY TO CARRY OUT ANY RIGHT GRANTED HEREIN, WITH THE FULL RIGHT OF INGRESS THERETO AND EGRESS THEREFROM, IN ACCORDANCE WITH THE TERMS AND CONDITI ONS OF THE EASEMENT, INCLUDING, WITHOUT LIMITATION, A REVERTER PROVISION IF THE EASEMENT IS ABANDONED OR DISCONTINUED; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, INCLUDING AMENDMENTS AND MODIFICATIONS TO SAID EASEMENT, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, AS MAY BE NECESSARY TO EFFECTUATE THE EASEMENT. City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 14 Printed on 1/5/2022  PH.4 11161 RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.2,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), BY A FOUR -FIFTHS (4/5THS) AFFIRMATIVE VOTE, AFTER AN ADVER TISED PUBLIC HEARING, RATIFYING, APPROVING, AND CONFIRMING THE CITY MANAGER'S FINDING, ATTACHED AND INCORPORATED AS EXHIBIT ""A,"" THAT COMPETITIVE NEGOTIATION METHODS AND PROCEDURES ARE NOT PRACTICABLE OR ADVANTAGEOUS FOR THE CITY OF MIAMI (""CITY"") PURSUANT  TO SECTION 18 -85(A) OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED; WAIVING THE REQUIREMENTS FOR SAID PROCEDURES; ALLOCATING AMERICAN RESCUE PLAN ACT OF 2021 (“ARPA”) FUNDS, ON A REIMBURSEMENT BASIS, IN A TOTAL AMOUNT NOT TO EXCEED THREE MILLION ON E HUNDRED FIFTY THOUSAND DOLLARS ($3,150,000.00) TO THE FOLLOWING ORGANIZATIONS IN THE FOLLOWING NOT -TO-EXCEED AMOUNTS AND FOR THE FOLLOWING ARPA -ELIGIBLE PURPOSES: (I) TWO HUNDRED THOUSAND DOLLARS ($200,000.00) TO THE SUNDARI FOUNDATION, INC., A FLORIDA N OT FOR PROFIT CORPORATION, ON BEHALF OF LOTUS HOUSE, TO PROVIDE SUPPORT FOR INDIVIDUALS WHO HAVE EXPERIENCED A NEGATIVE ECONOMIC IMPACT FROM THE NOVEL CORONAVIRUS (“COVID -19”) PUBLIC HEALTH EMERGENCY BY PROVIDING TRADESMAN, TECH, AND OTHER ARPA -ELIGIBLE JO B TRAINING FOR UNEMPLOYED INDIVIDUALS, (II) TWO HUNDRED THOUSAND DOLLARS ($200,000.00) TO CHAPMAN PARTNERSHIP, INC., A FLORIDA NOT FOR PROFIT CORPORATION, TO PROVIDE SUPPORT FOR INDIVIDUALS WHO HAVE EXPERIENCED A NEGATIVE ECONOMIC IMPACT FROM THE COVID -19 PUBLIC HEALTH EMERGENCY BY PROVIDING TRADESMAN, TECH, AND OTHER ARPA -ELIGIBLE JOB TRAINING FOR UNEMPLOYED INDIVIDUALS, (III) SEVEN HUNDRED FIFTY THOUSAND DOLLARS ($750,000.00) TO THE MIAMI FOUNDATION FOR MENTAL HEALTH, INC., A FLORIDA NOT FOR PROFIT CORPOR ATION, FOR SERVICES TO ADDRESS BEHAVIORAL HEALTHCARE NEEDS EXACERBATED BY THE COVID -19 PUBLIC HEALTH EMERGENCY, AND (IV) THE FOLLOWING ALLOCATIONS ARE FOR CAMILLUS HOUSE, INC., A FLORIDA NOT FOR PROFIT CORPORATION: EIGHT HUNDRED THOUSAND DOLLARS ($800,000. 00) FOR SUPPORTIVE HOUSING AND OTHER SERVICES FOR INDIVIDUALS EXPERIENCING HOMELESSNESS, FOUR HUNDRED THOUSAND DOLLARS ($400,000.00) FOR THE LAZARUS/MATT TALBOT PROGRAMS FOR SUBSTANCE MISUSE TREATMENT AND MENTAL HEALTH SERVICES, FOUR HUNDRED THOUSAND DOLLA RS ($400,000.00) TO PROVIDE SUPPORT FOR INDIVIDUALS WHO HAVE EXPERIENCED A NEGATIVE ECONOMIC IMPACT FROM THE COVID -19 PUBLIC HEALTH EMERGENCY BY PROVIDING CULINARY ARTS AND HOSPITALITY JOB TRAINING FOR UNEMPLOYED INDIVIDUALS, AND FOUR HUNDRED THOUSAND DOLL ARS ($400,000.00) TO PROVIDE SUPPORT FOR INDIVIDUALS WHO HAVE EXPERIENCED A NEGATIVE ECONOMIC IMPACT FROM THE COVID -19 PUBLIC HEALTH EMERGENCY BY PROVIDING CONSTRUCTION TRADESMAN JOB TRAINING FOR UNEMPLOYED INDIVIDUALS, PROVIDED THAT THESE ALLOCATIONS ARE APPROVED IN WRITING BY THE CITY’S ARPA CONSULTANT (“CONSULTANT APPROVAL”) WHO IS TO BE RETAINED BY THE CITY PURSUANT TO REQUEST FOR QUOTATION NO. 1431386 ; AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL NECESSARY DOCUMENTS, INCLUDING AMEN DMENTS, EXTENSIONS, AND MODIFICATIONS, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, SUBJECT TO COMPLIANCE WITH ALL APPLICABLE FEDERAL, STATE OF FLORIDA, LOCAL, AND CITY LAWS, RULES, AND REGULATIONS, FOR SAID PURPOSE. SPONSOR (S):       Mayor Francis X. Sua rez, Commissioner Manolo Reyes  City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 15 Printed on 1/5/2022 PH.5 11237 RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.5,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), PURSUANT TO SECTION 18 -85(A) OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, BY A FOUR FIFTHS (4/5THS) AFFIRMATIVE VOTE, AFTER AN  ADVERTISED PUBLIC HEARING, RATIFYING, APPROVING, AND CONFIRMING THE CITY MANAGER'S FINDINGS, ATTACHED AND INCORPORATED AS EXHIBIT ""B,"" THAT COMPETITIVE NEGOTIATION METHODS AND PROCEDURES ARE NOT PRACTICABLE OR ADVANTAGEOUS FOR THE CITY OF MIAMI (""CITY"") A ND WAIVING THE REQUIREMENTS FOR SAID PROCEDURES; AUTHORIZING THE ALLOCATION OF GRANT FUNDS FROM THE DISTRICT 5 COMMISSIONER'S SHARE OF THE CITY’S ANTI -POVERTY INITIATIVE (""API"") IN A TOTAL AMOUNT NOT TO EXCEED ONE HUNDRED FIFTY THOUSAND DOLLARS ($150,000.0 0) TO THE MARTIN LUTHER KING ECONOMIC DEVELOPMENT CORPORATION, A FLORIDA NOT FOR PROFIT CORPORATION, FOR A THREE (3) YEAR API AGREEMENT TERM IN SUPPORT OF THE MLK WHEELS TO WORK PROGRAM; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND  ALL DOCUMENTS NECESSARY, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE. SPONSOR (S):       Commissioner Christine King PH.6 11268 RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.6,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), PURSUANT TO SECTION 18 -85(A) OF  THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, BY A FOUR FIFTHS (4/5THS) AFFIRMATIVE VOTE, AFTER AN ADVERTISED PUBLIC HEARING, RATIFYING, APPROVING, AND CONFIRMING THE WRITTEN FINDING OF THE  CITY MANAGER, ATTACHED AND INCORPORATED AS EXHIBIT ""A,"" TH AT COMPETITIVE NEGOTIATION METHODS AND PROCEDURES ARE NOT PRACTICABLE OR ADVANTAGEOUS FOR THE CITY OF MIAMI (""CITY"") AND WAIVING THE REQUIREMENTS FOR SAID PROCEDURES; AUTHORIZING THE ALLOCATION OF GRANT FUNDS FROM THE DISTRICT 5 COMMISSIONER'S SHARE OF THE  CITY’S ANTI -POVERTY INITIATIVE IN A TOTAL AMOUNT NOT TO EXCEED ONE HUNDRED FIFTY THOUSAND DOLLARS ($150,000.00) TO THE FOUNDATION OF COMMUNITY ASSISTANCE AND LEADERSHIP, INC. (""FOCAL""), A FLORIDA NOT FOR PROFIT CORPORATION, IN SUPPORT OF THE FOCAL MOORE P ARK LEARNING CENTER PROGRAM; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL DOCUMENTS NECESSARY, ALL IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE. SPONSOR (S):       Commissioner Christine King City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 16 Printed on 1/5/2022  PH.7 11269 RESOLUT ION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.6,"A RESOLUTION OF THE MIAMI CITY COMMISSION ALLOCATING GRANT FUNDS FROM THE DISTRICT 5 COMMISSIONER'S SHARE OF THE CITY OF MIAMI’S ANTI - POVERTY INITIATIVE PROGRAM IN A TOTAL AMOUNT NOT TO EXCEED ONE HUNDRED FIFTY THOUSAND DOLLARS ($150,000.00) TO THE LI BERTY CITY COMMUNITY REVITALIZATION TRUST (""TRUST"") FOR THE TRUST'S 2022 SUMMER YOUTH EMPLOYMENT PROGRAM; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL DOCUMENTS NECESSARY, SUBJECT TO APPLICABLE REQUIREMENTS OF ALL FEDERAL, STAT E, AND LOCAL LAWS INCLUDING THE CHARTER OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, AND CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, AND IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE. SPONSOR (S):       Commissioner Christine King PH.8 11286 RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,PH.8,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), PURSUANT TO SECTION 18 -85(A) OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED, BY A FOUR FIFTHS (4/5THS) AFFIRMATIVE VOTE, AFTER AN ADVERTISED PUBLIC HEARING, RATIFYING, APP ROVING, AND CONFIRMING THE WRITTEN FINDING OF THE CITY MANAGER, ATTACHED AND INCORPORATED AS EXHIBIT ""A,"" THAT COMPETITIVE NEGOTIATION METHODS AND PROCEDURES ARE NOT PRACTICABLE OR ADVANTAGEOUS FOR THE CITY OF MIAMI (""CITY"") AND WAIVING THE REQUIREMENTS FO R SAID PROCEDURES; AUTHORIZING THE ALLOCATION OF GRANT FUNDS FROM THE DISTRICT 5 COMMISSIONER'S SHARE OF THE CITY’S ANTI -POVERTY INITIATIVE IN A TOTAL AMOUNT NOT TO EXCEED THREE HUNDRED FORTY SEVEN THOUSAND DOLLARS ($347,000.00) TO THE MARTIN LUTHER KING E CONOMIC DEVELOPMENT CORPORATION (""MLKEDC""), A FLORIDA NOT FOR PROFIT CORPORATION IN SUPPORT OF THE KITCHEN INCUBATOR AND COMMUNITY DINING HALL PROGRAM; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE ANY AND ALL DOCUMENTS NECESSARY, IN A FORM  ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE.D PURPOSE. SPONSOR (S):       Commissioner Christine King END OF PUBLIC HEARINGS  City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 17 Printed on 1/5/2022  RE - RESOLUTIONS RE.1 11121 Office of Capital Improvements  RESOLUTION"
2022-01-13 City Commission - Public Agenda-2767.pdf,PH - PUBLIC HEARINGS,RE.1,"A RESOLUTION OF THE MIAMI CITY COMMISSION, WITH ATTACHMENT(S), ACCEPTING THE PROPOSAL RECEIVED ON MAY 13, 2020 PURSUANT TO REQUEST FOR QUALIFICATIONS NO. 19 -20-021 FROM A.D.A. ENGINEERING, INC., A FLORIDA PROFIT CORPORATION (“A.D.A.”), THE TOP RANKED RESPONSIVE AND RESPONSIBLE PROPOSER, FOR PROVISION OF C IVIL ENGINEERING SERVICES FOR SHORECREST ROAD AND DRAINAGE IMPROVEMENTS, D -5, CITY OF MIAMI (“CITY”) OFFICE OF CAPITAL IMPROVEMENTS (“OCI”) PROJECT NO. B - 17365 FOR A TOTAL NOT TO EXCEED AMOUNT OF ONE MILLION ONE HUNDRED NINETY SIX THOUSAND TWO HUNDRED SEVE NTY THREE DOLLARS AND FIFTY SIX CENTS ($1,196,273.56), INCLUDING A NOT TO EXCEED AMOUNT OF ONE MILLION EIGHTY SEVEN THOUSAND FIVE HUNDRED TWENTY ONE DOLLARS AND FORTY TWO CENTS ($1,087,521.42) FOR BASIC SERVICES AS PROVIDED IN EXHIBIT “A,” ATTACHED AND INC ORPORATED, A NOT TO EXCEED AMOUNT OF EIGHTY THOUSAND DOLLARS ($80,000.00) FOR DEDICATED ALLOWANCES, AND A NOT TO EXCEED AMOUNT OF ONE HUNDRED EIGHT THOUSAND SEVEN HUNDRED FIFTY TWO DOLLARS AND FOURTEEN CENTS ($108,752.14) FOR AN OWNER’S TEN PERCENT (10%) C ONTINGENCY ALLOWANCE; ALLOCATING FUNDS FROM THE APPROPRIATE OCI PROJECT AND DEPARTMENTAL BUDGETS, SUBJECT TO THE AVAILABILITY OF FUNDS AND BUDGETARY APPROVAL AT THE TIME OF NEED; AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECUTE A PROFESSIONAL SERVICES AGREEMENT WITH A.D.A., IN A FORM ACCEPTABLE TO THE CITY ATTORNEY, FOR SAID PURPOSE; AUTHORIZING THE ISSUANCE OF THE APPROPRIATE NOTICES TO PROCEED TO A.D.A., SUBJECT TO THE AVAILABILITY OF FUNDS; FURTHER AUTHORIZING THE CITY MANAGER TO NEGOTIATE AND EXECU TE ANY AND ALL OTHER DOCUMENTS, INCLUDING ANY AMENDMENTS, RENEWALS, AND EXTENSIONS, SUBJECT TO ALL ALLOCATIONS, APPROPRIATIONS, PRIOR BUDGETARY APPROVALS, COMPLIANCE WITH ALL APPLICABLE PROVISIONS OF THE CODE OF THE CITY OF MIAMI, FLORIDA, AS AMENDED (""CIT Y CODE""), INCLUDING THE CITY’S PROCUREMENT ORDINANCE, ANTI -DEFICIENCY ACT, AND FINANCIAL INTEGRITY PRINCIPLES, ALL AS SET FORTH IN CHAPTER 18 OF THE CITY CODE, IN FORMS ACCEPTABLE TO THE CITY ATTORNEY, AND IN COMPLIANCE WITH ALL APPLICABLE LAWS, RULES, AND  REGULATIONS, AS MAY BE DEEMED NECESSARY FOR SAID PURPOSE.  City Commission  Meeting Agenda  January 13, 2022 City of Miami  Page 18 Printed on 1/5/2022  RE.2 11309 RESOLUTION"
